row_id,conflict_name,conflict_id,country_id,incompatibility,dyad_name,dyad_id,unclear_dyad,monadic_event,intensity,start_event,end_event,temporal_precision,source,third_states_no,third_igo_no,third_other,third_faith_based,third_name,third_id1,third_id2,third_id3,third_id4,third_id5,third_id6,third_id7,third_id8,third_id9,third_id10,third_id11,third_id12,third_id13,third_id14,third_id15,third_id16,third_id17,third_id18,third_id19,third_id20,third_total,warring_party,type_of_talks,talks_incompatibility,talks_conflict_behavior,talks_other,talks_unknown,good_office,fact_finding,permanent_observers,peacekeeping
2719,Sudan,113,625,2,Government of Sudan - SPLM/A,641,0,0,1,12/06/2004,01/09/2005,1,"BBC 2004-11-27 ""Sudanese delegations resume technical negotiations in Kenya "" BBC 2004-12-06 ""Sudanese delegate says mood at peace talks in Kenya ""good"" "" Reuters 2004-12-06 ""Top negotiators resume south Sudan peace talks. "" All Africa 2004--12-08 ""UN Tells Sudan's Government And Southern Rebels Failure Not Option in Peace Talks ""IRIN 2004-12-22 ""SUDAN: Agreement on southern conflict within reach-officials""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0
2720,Sudan,113,625,2,Government of Sudan - SLM/A,433,0,0,2,12/13/2004,12/13/2004,1,"BBC 2004-12-12 ""Fresh Sudanese talks begin in Nigerian capital Abuja ""Reuters 2004-12-13 ""UPDATE 2-Darfur rebels suspend peace talks over attacks. """,1,1,0,0,"AU, Chad",11000,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0
2721,Sudan,113,625,2,Government of Sudan - JEM,434,0,0,1,12/13/2004,12/13/2004,1,"BBC 2004-12-12 ""Fresh Sudanese talks begin in Nigerian capital Abuja ""Reuters 2004-12-13 ""UPDATE 2-Darfur rebels suspend peace talks over attacks. """,1,1,0,0,"AU, Chad",11000,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0
2722,Sudan,113,625,2,Government of Sudan - SLM/A,433,0,0,2,12/15/2004,12/15/2004,1,"BBC 2004-12-15 ""African Union mediators urge Sudanese rebels to resume peace talks in Abuja """,0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
2723,Sudan,113,625,2,Government of Sudan - JEM,434,0,0,1,12/15/2004,12/15/2004,1,"BBC 2004-12-15 ""African Union mediators urge Sudanese rebels to resume peace talks in Abuja """,0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
2724,Sudan,113,625,2,Government of Sudan - SLM/A,433,0,0,2,12/20/2004,12/20/2004,1,"Reuters 2004-12-20 ""Rebels attack Darfur oil, Libyans mediate in Abuja. """,1,0,0,0,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0
2725,Sudan,113,625,2,Government of Sudan - JEM,434,0,0,1,12/20/2004,12/20/2004,1,"Reuters 2004-12-20 ""Rebels attack Darfur oil, Libyans mediate in Abuja. """,1,0,0,0,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0
2726,Sudan,113,625,2,Government of Sudan - SPLM/A,641,0,0,1,12/21/2004,12/21/2004,1,"Reuters 2004-12-20 ""Obasanjo to determine fate of Darfur talks Tuesday. "" Reuters 2004-12-21 ""UPDATE 4-Darfur peace talks suspended, aid agency quits. """,0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0
2727,Sudan,113,625,2,Government of Sudan - SPLM/A,641,0,0,1,12/21/2004,12/21/2004,1,"Reuters 2004-12-20 ""Obasanjo to determine fate of Darfur talks Tuesday. "" Reuters 2004-12-21 ""UPDATE 4-Darfur peace talks suspended, aid agency quits. """,0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0
2728,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,03/01/1993,04/30/1994,1,"Heldt&Wallensteen 2006, p. 45",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2729,Uganda,118,500,2,Government of Uganda - LRA,151,1,0,1,05/08/1998,05/08/1998,1,"""Annan, Museveni Discuss Regional Security"", 8 May 1998, Xinhua News Agency",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2730,Uganda,118,500,0,Government of Uganda - WNBF,152,1,0,0,05/08/1998,05/08/1998,1,"""Annan, Museveni Discuss Regional Security"", 8 May 1998, Xinhua News Agency",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2731,Uganda,118,500,2,Government of Uganda - ADF,153,1,0,1,05/08/1998,05/08/1998,1,"""Annan, Museveni Discuss Regional Security"", 8 May 1998, Xinhua News Agency",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2732,Uganda,118,500,0,Government of Uganda - UNRF II,431,1,0,0,05/08/1998,05/08/1998,1,"""Annan, Museveni Discuss Regional Security"", 8 May 1998, Xinhua News Agency",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2733,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,01/01/1999,06/03/1999,5,"All Africa 1000-06-03 ""Catholics Brokered Museveni-Kony Truce.""",0,0,1,0,The Sant' Egidio Community,12033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0
2734,Uganda,118,500,0,Government of Uganda - WNBF,152,1,0,0,04/22/1999,04/22/1999,1,"""Ugandan President Meets With Foreign Army Officers"", 22 April 1999, Xinhua News Agency",3,0,0,0,"Nigeria, Ghana, Mali",475,452,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,0
2735,Uganda,118,500,2,Government of Uganda - ADF,153,1,0,1,04/22/1999,04/22/1999,1,"""Ugandan President Meets With Foreign Army Officers"", 22 April 1999, Xinhua News Agency",3,0,0,0,"Nigeria, Ghana, Mali",475,452,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,0
2736,Uganda,118,500,0,Government of Uganda - UNRF II,431,1,0,0,04/22/1999,04/22/1999,1,"""Ugandan President Meets With Foreign Army Officers"", 22 April 1999, Xinhua News Agency",3,0,0,0,"Nigeria, Ghana, Mali",475,452,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,0
2737,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,05/22/1999,05/22/1999,1,"All Africa 1998-05-23 ""Rescue Aboke Girls [Editorial].""",1,0,0,0,Kenya,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2738,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,06/29/1999,06/29/1999,1,"Reuters 1997-06-29 ""British Minister supports African efforts for peace.""",1,0,0,0,UK,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2739,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,07/01/1999,07/15/1999,4,"Jane\'s Defense Weekly, 15 July, 1998; Jane\'s Defense Weekly, 29 July, 1998, p. 3; Middle East Intelligence Wire: New Vision, 22 May, 1998",1,0,0,0,Kenya,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2740,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,10/01/1999,10/15/1999,4,"Reuters 1996-11-03 ""Uganda official in Iran to sign peace with Sudan.""",2,0,0,0,"Iran, Sudan",630,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0
2741,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,12/07/1999,12/07/1999,1,"Reuters 1999-12-08 ""Uganda, Sudan agree to try to end border rebellion.""",1,0,1,0,"Jimmy Carter, Sudan",12018,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0
2742,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,12/08/1999,12/08/1999,1,"""ANALYSIS-Ugandan rebels hurt by Sudan peace deal."", By Kieran Murray, 8 December 1999, Reuters News",1,0,0,0,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2743,Uganda,118,500,2,Government of Uganda - ADF,153,0,0,1,12/08/1999,12/08/1999,1,"""ANALYSIS-Ugandan rebels hurt by Sudan peace deal."", By Kieran Murray, 8 December 1999, Reuters News",1,0,0,0,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2744,Uganda,118,500,0,Government of Uganda - LRA,151,0,0,0,12/18/1999,12/31/1999,4,"Reuters 1996-12-18 ""Uganda and Sudan to meet over rebel disputes.""",1,0,0,0,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2745,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,1,01/01/2000,01/08/2000,4,"New Vision, 08-01-00",1,0,1,0,"Jimmy Carter, USA",12018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,1,0,0,0,0
2746,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,1,09/25/2000,09/27/2000,1,"Reuters 2000-09-27 ""Uganda, Sudan end peace talks, report progress. "" All Africa 2000-09-28 ""Kony To Move 1000km Away. """,3,0,0,0,"Sudan, Libya, Egypt",625,620,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,0
2747,Uganda,118,500,2,Government of Uganda - ADF,153,0,0,1,08/20/2001,08/20/2001,1,"""Bashir Stops Kony Support."", 21 August 2001, All Africa",1,0,0,0,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2748,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,1,11/30/2001,11/30/2001,1,"All Africa 2002-07-11 ""End War, Bukenya Tells Acholi. """,0,0,1,0,Acholi Religious Leaders Peace Initiative,12043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2749,Uganda,118,500,2,Government of Uganda - ADF,153,0,0,1,05/01/2002,05/31/2002,4,"""Envoys Okay Travel to Rwenzori"", 17 May 2002, Africa News Service Distributed via COMTEX News.",5,0,0,0,"USA, UK, France, Kenya, South Africa",2,200,220,501,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
2750,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,06/01/2002,06/02/2002,2,"Africa News Service 2002-06-04 ""Mbabazi, Khartoum Assess Kony War. """,1,0,0,0,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0
2751,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,07/17/2002,07/17/2002,1,"All Africa 2002-08-13 ""Archbishop Odama Mediates With LRA Commanders. """,0,0,1,0,Acholi Religious Leaders Peace Initiative,12043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,0,0,0,0
2752,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,07/27/2002,07/27/2002,1,"Reuters 2002-07-26 ""Sudan, Uganda leaders discuss Sudan peace process. """,1,0,0,0,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2753,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,11/21/2002,11/21/2002,1,"Reuters 2002-11-21 ""UPDATE 1-Uganda's Museveni says rebels on verge of defeat.""",1,0,0,0,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2754,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,1,03/01/2003,03/01/2003,1,"All Africa 2003-03-03 ""Kony Declares Ceasefire. """,0,0,1,0,Acholi Religious Leaders Peace Initiative,12043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0
2755,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,1,03/28/2003,03/31/2003,2,"All Africa 2003-03-31 "" EALA to Mediate in Kony Peace Talks. """,0,1,0,0,EAC,11026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2756,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,1,11/30/2003,11/30/2003,1,"AFP 2004-08-30 ""British charity group in Uganda to talk peace with rebels "" AND AFP 2004-08-31 ""Ugandan LRA rebels ready for fresh round of peace talks: official """,0,0,1,0,Acholi Religious Leaders Peace Initiative,12043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
2757,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,04/08/2004,04/08/2004,1,"BBC 2004-05-08 ""Uganda: President in talks with visting British minister""",1,0,0,0,UK,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2758,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,06/24/2004,07/07/2004,4,"All Africa 2004-07-07 ""Govt, LRA to Restart Talks "" Xinhua 2004-07-07 ""Ugandan govt., LRA rebels to start talks """,0,0,1,0,Prof. Washington Okumu,12044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0
2759,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,11/17/2004,11/17/2004,1,"BBC 2004-11-22 ""HD Uganda: Official calls for extension of cease-fire with LRA rebels""Reuters 2004-11-20 ""HD Uganda's LRA rebels say met with government.""",0,0,1,0,Betty Bigombe,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,0,0,0,0
2760,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,11/19/2004,11/19/2004,1,"BBC 2004-11-22 ""HD Uganda: Official calls for extension of cease-fire with LRA rebels""",0,0,1,0,Betty Bigombe,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0
2761,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,11/20/2004,11/23/2004,1,All Africa 2004-11-23,0,0,1,0,Betty Bigombe,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0
2762,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,11/29/2004,11/29/2004,1,"All Africa 2004-11-29 ""HD Bigombe Briefs Museveni On Kony""",0,0,1,0,Betty Bigombe,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0
2763,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,12/09/2004,12/09/2004,1,"All Africa 2004-12-10 ""HD Bigombe to Meet LRA's Kony Face to Face"" Xinhua 2004-12-09 ""HD Tribal elders mediate between Ugandan gov't, rebel""",1,0,1,0,"Betty Bigombe, UK",12039,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,0,0,0,0,0
2764,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,12/28/2004,12/28/2004,1,"BBC 2004-12-30 ""HD Ugandan mediator meets rebel LRA commanders over peace"" All Africa 2004-12-29 ""HD Uganda: LRA Representatives Meet Northern Regional Leaders, Promise Peace""",1,1,1,0,"Betty Bigombe, UN, UK",12039,11024,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,0,0,0,0
2765,Uganda,118,500,2,Government of Uganda - LRA,151,0,0,2,12/29/2004,12/31/2004,1,"All Africa 2004-12-31 ""Uganda: Government, Lra Agree to Sign Ceasefire Accord"" Xinhua 2004-12-28 ""Roundup: Ugandan gov't., rebels agree to end war peacefully""",0,0,1,0,Betty Bigombe,12039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
2766,Niger,255,436,2,Government of Niger - MNJ,749,0,0,1,07/16/2007,07/16/2007,1,"BBC Africa 2007-07-17 ""Burkina Faso proposes to mediate between Niger authorities, rebels.""",1,0,0,0,Burkina Faso,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2767,Niger,255,436,2,Government of Niger - MNJ,749,0,0,1,07/22/2007,07/22/2007,1,"Reuters 2007-07-22 ""Niger asks Algeria to help fight desert rebels.""",1,0,0,0,Algeria,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
2768,Niger,255,436,2,Government of Niger - MNJ,749,0,0,1,08/02/2007,08/05/2007,2,"AP 2007-08-05 ""Niger rebels release 6 more government soldiers.""",1,0,0,0,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
2769,Niger,255,436,2,Government of Niger - MNJ,749,0,0,1,09/14/2007,09/17/2007,2,"BBC Africa 2007-09-17 ""Niger: Tuareg rebels free 14 prisoners.""",1,0,0,0,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
2770,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,01/10/2005,01/10/2005,1,"Xinhua 2005-01-10 ""AU peace, security council holds summit to help end conflicts in Africa.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2771,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,01/11/2005,01/11/2005,1,"AP 2005-01-11 ""South African president in war-divided Ivory Coast on peace bid.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2772,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,01/14/2005,01/16/2005,2,"AFP 2005-01-17 ""World Bank team visits northern Ivory Coast for disarmament talks.""",0,1,0,0,World Bank,11025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
2773,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,01/19/2005,01/19/2005,1,"Dow Jones 2005-01-19 ""UPDATE: Ghana Pres: Warring Sides Destroying Ivory Coast.""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2774,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,01/23/2005,01/23/2005,1,"AFP 2005-01-24 ""South Africa's Mbeki presses on with Ivory Coast talks.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
2775,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,02/01/2005,02/02/2005,1,"AFP 2005-02-01 ""South African mediators in Ivory Coast rebel stronghold."" AND AFP 2005-02-02 ""Ivory Coast rebels set security conditions for return to cabinet .""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
2776,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,03/03/2005,03/03/2005,1,"AP 2005-03-03 ""Mbeki meets with Ivory Coast premier after upsurge in fighting.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2777,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,03/08/2005,03/08/2005,1,"AFP 2005-03-08 ""Ivory Coast's president in Nigeria for talks on crisis.""",1,1,0,0,"Nigeria, ECOWAS",475,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0
2778,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,03/14/2005,03/14/2005,1,"AFP 2005-03-14 ""Senior South African envoy in Ivory Coast.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2779,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,03/15/2005,03/15/2005,1,"AFP 2005-03-14 ""Senior South African envoy in Ivory Coast."" AND AFP 2005-03-16 ""Mounting Ivory Coast tensions to bring mediator Mbeki back ""soon"": rebels.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
2780,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,04/03/2005,04/06/2005,1,"AP 2005-04-03 ""South African president hosts Ivory Coast leaders for crisis peace talks."" AND AFP 2005-04-04 ""Make-or-break peace talks on Ivory Coast set to resume in South Africa."" AND Xinhua 2005-04-05 ""Peace talks on Ivory Coast going on in S. Africa."" AND Dow Jones 2005-04-06 ""UPDATE: Ivory Coast Rebels, Govt Agree To End Hostilities."" AND s/2005/270
http://www.reliefweb.int/library/documents/2005/pre-cot-06apr.pdf",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0
2781,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,04/14/2005,04/14/2005,1,"AFP 2005-04-14 ""Ivory Coast rebels host disarmament talks with government."" AND AFP 2005-04-16 ""Ivory Coast rebels continue disarmament talks with government.""",1,2,0,0,"AU, France, UN",11000,220,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0
2782,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,04/16/2005,04/16/2005,1,"AFP 2005-04-14 ""Ivory Coast rebels host disarmament talks with government."" AND AFP 2005-04-16 ""Ivory Coast rebels continue disarmament talks with government.""",2,1,0,0,"South Africa, France, UN",560,220,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0
2783,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,04/26/2005,04/26/2005,1,"AP 2005-04-26 "" Ivory Coast rebels, army head to South Africa for talks with Thabo Mbeki .""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0
2784,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,05/03/2005,05/07/2005,1,"AFP 2005-05-03 ""Ivory Coast disarmament talks open in Yamoussoukro."" AND AFP 2005-05-07 ""Ivory Coast disarmament talks suspended without agreement."" AND Xinhua 2005-05-08 ""Ivory Coast talks end without disarmament date.""",1,1,0,0,"UN, France",11024,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0
2785,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,06/28/2005,06/29/2005,1,"AP 2005-06-28 ""South Africa hosts new round of Ivory Coast peace talks."" AND Xinhua 2005-06-28 ""Mbeki opens new round of Ivory Coast peace talks."" AND AFP 2005-06-29 ""Ivory Coast talks enter second day in South Africa."" AND AP 2005-06-29 ""Ivory Coast leaders agree new timeline for implementing stalled peace plan.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0
2786,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,07/07/2005,07/09/2005,1,"AFP 2005-07-07 ""Ivory Coast foes meet for new round of disarmament talks."" AND Xinhia 2005-07-08 ""No deal reached at Ivory Coast disarmament talks."" AND AFP 2005-07-08 ""Disarmament talks resume in Ivory Coast ."" AND AP 2005-07-10 ""Ivory Coast army, rebels agree to start disarming before October election.""",1,2,0,0,"UN, France, AU",11024,220,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0
2787,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,08/29/2005,08/29/2005,1,"AFP 2005-08-29 ""Ivory Coast army chief meets French, UN peacekeepers.""",1,1,0,0,"UN, France",11024,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0
2788,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,09/19/2005,09/19/2005,1,"AFP 2005-09-20 ""Ivorian rebel chief seeks regional help in search for peace deal.""",0,1,0,0,ECOWAS,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
2789,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,09/20/2005,09/20/2005,1,"AFP 2005-09-20 ""AU chairman Obasanjo backs west African mediation in Ivory Coast.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
2790,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,11/04/2005,11/18/2005,1,"Dow Jones 2005-11-04 ""Nigerian Pres Arrives In Ivory Coast On Peace Mission."" AND All Africa 2005-11-18 ""Ivory Coast: Peace Efforts At Standstill, Deadlock Over New Prime Minister.""",0,1,0,0,AU,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,0
2791,Ivory Coast,225,437,0,Government of Ivory Coast - FRCI,439,0,0,0,11/22/2005,11/22/2005,1,"AFP 2005-11-22 ""Mbeki arrives in Ivory Coast to unblock peace process"" AND AP 2005-11-22 ""African leaders leave war-divided Ivory Coast after talks, no prime minister named.""",0,2,0,0,"AU, ECOWAS",11000,11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,0
